address,apt,case,offense_code,offense,date_rept,date_occu,hour_occu,date_fnd,hour_fnd,lat,lon
1228 THEO DICKINSON DR,,07005385,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-06-15,2007-06-15,1038,2007-06-15,1038,25.716565340887403,-80.27908974903902
1306 MERRICK ST,,07005378,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-06-15,2007-06-15,0927,2007-06-15,0927,25.71750434043921,-80.27699226314532
1365 MEMORIAL DR,,07005390,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-06-15,2007-06-15,1128,2007-06-15,1128,25.711790017248777,-80.28411480668326
1570 LIGURIA AV,402,07005398,TVE,THEFT OF BICYCLE,2007-06-15,2007-06-14,2200,2007-06-15,2200,25.712806565572322,-80.28517828157825
1590 SCODELLA AV,,07005415,ALA,ALCOHOL JUVENILE VIOLATION,2007-06-16,2007-06-16,0005,2007-06-16,0.003,25.712161715386127,-80.28529489692964
1311 MILLER DR,,07005417,ZOD,INCIDENT REPORT,2007-06-16,2007-06-16,0434,2007-06-16,0434,25.7201212899686,-80.27932863397207
1541 BRESCIA AV,,07005428,WEA,WEAPONS BOMB THREAT,2007-06-16,2007-06-16,1401,2007-06-16,1401,25.712123241504035,-80.28473140399639
5821 SAN AMARO DR,,07005433,ZOD,INCIDENT REPORT,2007-06-16,2007-06-16,1700,2007-06-16,1700,25.724022918895276,-80.27671325959415
5616 GEORGE E MERRICK ST,,07005454,ZOA,TRESPASS WARNING,2007-06-18,2007-06-18,0210,2007-06-18,0.090,25.716511940180688,-80.27957398341401
1365 MEMORIAL DR,,07005529,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-06-20,2007-06-20,1235,2007-06-20,1235,25.716511940180688,-80.27957398341401
1300 DAUER DR,BLK,07005517,VEA,VEHICLE DRIVING BOATING UNDER THE INFLUENCE,2007-06-20,2007-06-20,0219,2007-06-20,0.096,25.72112352327797,-80.28045209196092
1251 MEMORIAL DR,111,07005521,TVE,THEFT OF BICYCLE,2007-06-20,2007-06-19,1700,2007-06-19,1700,25.721041049608527,-80.28044900414613
1251 MEMORIAL DR,,07005522,TVE,THEFT OF BICYCLE,2007-06-20,2007-06-19,1930,2007-06-20,1930,25.718615365539353,-80.27652023530274
5821 SAN AMARO DR,,07005526,ZOA,TRESPASS WARNING,2007-06-20,2007-06-20,1145,2007-06-20,1145,25.714147222472768,-80.27821694419002
1211 THEO DICKINSON DR,BLK,07005552,ZOA,TRESPASS WARNING,2007-06-21,2007-06-21,0111,2007-06-21,0.049,25.71322059474944,-80.28495057273317
1311 MEMORIAL DR,,07005588,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-06-22,2007-06-22,0850,2007-06-22,0850,25.721056854726037,-80.2799389996721
1531 BRESCIA AV,,07005629,THB,THEFT OF AUTO PART ACCESSORY,2007-06-24,2007-06-24,0330,2007-06-24,0330,25.71209122368449,-80.2844017461379
1531 BRESCIA AV,,07005629,THC,THEFT FROM MOTOR VEHICLE,2007-06-24,2007-06-24,0330,2007-06-24,0330,25.71209122368449,-80.2844017461379
1241 THEO DICKINSON DR,,07005653,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-06-25,2007-06-25,1035,2007-06-25,1035,25.71570302473251,-80.28107411276564
1311 MILLER DR,,07005666,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2007-06-25,2007-06-24,1330,2007-06-24,1330,25.71620503306912,-80.28019372420229
1320 CAMPO SANO AV,,07005687,ZOC,HAZARDOUS SITUATION CONTAMINANT,2007-06-26,2007-06-26,1519,2007-06-26,1519,25.717750352725098,-80.27713349678096
1535 LEVANTE AV,,07005694,ZOE,SUSPICIOUS INCIDENT,2007-06-26,2007-06-26,1825,2007-06-26,1825,25.710636508796103,-80.28484146697697
1541 BRESCIA AV,,07005709,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-06-27,2007-06-27,0925,2007-06-27,0925,25.712123241504035,-80.28473140399639
5501 SAN AMARO DR,,07005710,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-06-27,2007-06-27,1005,2007-06-27,1005,25.710768228041243,-80.28368093842421
1200 THEO DICKINSON DR,BLK,07005697,ZOA,TRESPASS WARNING,2007-06-27,2007-06-27,0001,2007-06-27,0.000,25.72128637414391,-80.27954941393648
1500 LIGURIA AV,BLK,07005702,FRG,FRAUD POSSESSION OF COUNTERFEIT,2007-06-27,2007-06-27,0449,2007-06-27,0449,25.719108405289088,-80.28160301994993
1306 STANFORD DR,,07005712,SCA,SIMPLE BATTERY,2007-06-27,2007-06-25,2325,2007-06-25,2325,25.71977285700106,-80.27812445645745
1111 MEMORIAL DR,,07005724,VAB,VANDALISM TO VEHICLE,2007-06-27,2007-05-02,1200,2007-05-02,1200,25.722570062462804,-80.27724415545623
5050 BRUNSON DR,RM 212,07005737,BUB,BURGLARY NON RESIDENTIAL,2007-06-27,2007-06-27,1400,2007-06-27,1400,25.72300554288966,-80.27628619953488
5050 BRUNSON DR,RM 212,07005737,FRL,FRAUD OTHER JURISDICTION,2007-06-27,2007-06-27,1400,2007-06-27,1400,25.72300554288966,-80.27628619953488
5050 BRUNSON DR,RM 212,07005737,THK,THEFT OTHER,2007-06-27,2007-06-27,1400,2007-06-27,1400,25.72300554288966,-80.27628619953488
1570 LIGURIA AV,,07005781,VAC,VANDALISM TO PERSONAL PROPERTY,2007-06-29,2007-06-28,2300,2007-06-29,2300,25.712806565572322,-80.28517828157825
5501 SAN AMARO DR,,07005799,ROA,ROBBERY ARMED,2007-06-29,2007-06-29,1550,2007-06-29,1549,25.717750352725098,-80.27713349678096
1306 STANFORD DR,,07005803,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2007-06-29,2007-06-29,1400,2007-06-29,1400,25.71977285700106,-80.27812445645745
1570 LIGURIA AV,402,07005829,SCA,SIMPLE BATTERY,2007-06-30,2007-06-30,2200,2007-06-30,2200,25.712806565572322,-80.28517828157825
1570 LIGURIA AV,402,07005829,ZOA,TRESPASS WARNING,2007-06-30,2007-06-30,2200,2007-06-30,2200,25.712806565572322,-80.28517828157825
1231 THEO DICKINSON DR,,07005916,VAC,VANDALISM TO PERSONAL PROPERTY,2007-07-04,2007-07-03,2200,2007-07-04,2200,25.71322059474944,-80.28495057273317
1300 MEMORIAL DR,,07005933,THK,THEFT OTHER,2007-07-05,2007-07-05,0650,2007-07-05,0650,25.721196266912003,-80.27868281840205
1239 THEO DICKINSON DR,,07005967,ALA,ALCOHOL JUVENILE VIOLATION,2007-07-06,2007-07-06,0224,2007-07-06,0.1,25.71226888730597,-80.2805146826288
1239 THEO DICKINSON DR,,07005967,XOG,SAFETY CONSUMABLES OFFENSE,2007-07-06,2007-07-06,0224,2007-07-06,0.1,25.7117984757639,-80.28387634286915
1150 STANFORD DR,,07005990,FAG,FAMILY CUSTODY DISPUTE,2007-07-06,2007-07-06,1300,2007-07-06,1300,25.71761868704659,-80.2747604771187
5500 PONCE DE LEON BLVD,BLK,07006010,DRF,DRUG POSSESSION OF PARAPHERNALIA EQUIPMENT,2007-07-07,2007-07-07,0245,2007-07-07,0245,25.716260439662957,-80.28002540199192
5665 PONCE DE LEON BLVD,,07006022,FRL,FRAUD OTHER JURISDICTION,2007-07-07,2007-07-05,1400,2007-07-06,1400,25.716260439662957,-80.28002540199192
1527 ALBENGA AV,2305,07006055,PRB,PROPERTY LOST,2007-07-09,2007-07-07,1300,2007-07-07,1300,25.714124240467278,-80.28434891697904
1525 ALBENGA AV,,07006067,THB,THEFT OF AUTO PART ACCESSORY,2007-07-09,2007-07-08,2130,2007-07-09,2130,25.71429767986821,-80.28433797816082
1311 MILLER DR,,07006091,ZOA,TRESPASS WARNING,2007-07-10,2007-07-10,1336,2007-07-10,1336,25.71392560310935,-80.28389076149466
1251 MEMORIAL DR,,07006097,TVE,THEFT OF BICYCLE,2007-07-10,2007-06-27,1530,2007-06-28,1530,25.713209065852357,-80.28396396375777
5500 PONCE DE LEON BLVD,,07006122,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-07-11,2007-07-11,1250,2007-07-11,1249,25.71226888730597,-80.2805146826288
1245 WILLIAM E WALSH AV,,07006128,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-07-11,2007-07-11,1320,2007-07-11,1320,25.71226888730597,-80.2805146826288
5500 PONCE DE LEON BLVD,BLK,07006104,DRF,DRUG POSSESSION OF PARAPHERNALIA EQUIPMENT,2007-07-11,2007-07-11,0134,2007-07-11,0.065,25.713927858794424,-80.28384027031176
5500 PONCE DE LEON BLVD,BLK,07006104,XOM,OBSTRUCTION OF JUSTICE RESIST ARREST ESCAPE,2007-07-11,2007-07-11,0134,2007-07-11,0.065,25.715559610244437,-80.27792274225682
5821 SAN AMARO DR,,07006133,PRB,PROPERTY LOST,2007-07-11,2007-07-04,1730,2007-07-04,1730,25.712227857634268,-80.28047429271993
1535 LEVANTE AV,,07006135,DIB,DISTURBANCE OTHER,2007-07-11,2007-07-11,1615,2007-07-11,1615,25.710636508796103,-80.28484146697697
1311 MILLER DR,,07006145,FDD,FD INJURED PERSON,2007-07-12,2007-07-12,0006,2007-07-12,0.004,25.710768228041243,-80.28368093842421
1245 THEO DICKINSON DR,,07006155,PRB,PROPERTY LOST,2007-07-12,2007-07-11,1530,2007-07-11,1530,25.72111506720522,-80.27983747516652
1239 THEO DICKINSON DR,,07006162,ZOD,INCIDENT REPORT,2007-07-12,2007-07-12,1145,2007-07-12,1145,25.713115370236487,-80.27948911169437
1300 MILLER DR,BLK,07006174,PRB,PROPERTY LOST,2007-07-12,2007-06-29,2000,2007-06-30,2000,25.72017768446429,-80.27927684189665
1570 LIGURIA AV,209,07006178,SCA,SIMPLE BATTERY,2007-07-13,2007-07-11,1730,2007-07-12,1730,25.712806565572322,-80.28517828157825
1500 LIGURIA AV,BLK,07006179,PRA,PROPERTY FOUND IMPOUNDED,2007-07-13,2007-07-13,0100,2007-07-13,0.041,25.71646603514645,-80.27971625029585
1500 LIGURIA AV,BLK,07006179,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-07-13,2007-07-13,0100,2007-07-13,0.041,25.713138141982565,-80.28494614540706
5300 PONCE DE LEON BLVD,BLK,07006182,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,2007-07-13,2007-07-13,0246,2007-07-13,0246,25.71392560310935,-80.28389076149466
5300 PONCE DE LEON BLVD,BLK,07006182,VEA,VEHICLE DRIVING BOATING UNDER THE INFLUENCE,2007-07-13,2007-07-13,0246,2007-07-13,0246,25.71329870498987,-80.28318573490772
1231 THEO DICKINSON DR,,07006184,ZOA,TRESPASS WARNING,2007-07-13,2007-07-13,0756,2007-07-13,0756,25.71329870498987,-80.28318573490772
1570 LIGURIA AV,7 109,07006202,DIB,DISTURBANCE OTHER,2007-07-14,2007-07-14,0200,2007-07-14,0.083,25.712806565572322,-80.28517828157825
1527 ALBENGA AV,1204 A,07006207,AGA,AGGRAVATED ASSAULT,2007-07-14,2007-07-14,0751,2007-07-14,0751,25.714124240467278,-80.28434891697904
1299 THEO DICKINSON DR,,07006219,VAC,VANDALISM TO PERSONAL PROPERTY,2007-07-15,2007-07-14,2350,2007-07-15,2350,25.721322535923328,-80.27959572828783
5600 SAN AMARO DR,BLK,07006222,ZOD,INCIDENT REPORT,2007-07-15,2007-07-15,0513,2007-07-15,0513,25.7201212899686,-80.27932863397207
1111 MEMORIAL DR,,07006263,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-07-16,2007-07-16,1300,2007-07-16,1300,25.722570062462804,-80.27724415545623
5615 PAVIA ST,,07006243,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-07-16,2007-07-16,0950,2007-07-16,0950,25.71778509367132,-80.27612002050361
5400 PONCE DE LEON BLVD,BLK,07006234,ASA,ASSIST LAW AGENCY,2007-07-16,2007-07-15,2115,2007-07-15,2115,25.71708412135645,-80.28299010917284
1252 MEMORIAL DR,,07006237,FDD,FD INJURED PERSON,2007-07-16,2007-07-16,0215,2007-07-16,0.093,25.721907300646592,-80.27794526087081
5099 UNIVERSITY DR,,07006317,VEA,VEHICLE DRIVING BOATING UNDER THE INFLUENCE,2007-07-18,2007-07-18,0356,2007-07-18,0356,25.711352136786296,-80.2816036808118
1540 CORNICHE AV,2 208,07006331,BUA,BURGLARY RESIDENTIAL,2007-07-18,2007-07-18,0800,2007-07-18,0800,25.714293641991784,-80.28506427881112
1540 CORNICHE AV,2 208,07006331,THK,THEFT OTHER,2007-07-18,2007-07-18,0800,2007-07-18,0800,25.714293641991784,-80.28506427881112
5665 PONCE DE LEON BLVD,,07006338,PRA,PROPERTY FOUND IMPOUNDED,2007-07-19,2007-07-19,0038,2007-07-19,0.026,25.717560278187054,-80.27409225898698
5665 PONCE DE LEON BLVD,,07006357,PRB,PROPERTY LOST,2007-07-19,2007-07-17,1230,2007-07-17,1230,25.7201212899686,-80.27932863397207
1525 ALBENGA AV,,07006362,THC,THEFT FROM MOTOR VEHICLE,2007-07-19,2007-07-18,1830,2007-07-19,1830,25.71429767986821,-80.28433797816082
5900 SAN AMARO DR,BLK,07006382,VAB,VANDALISM TO VEHICLE,2007-07-20,2007-07-16,0730,2007-07-17,0730,25.71322059474944,-80.28495057273317
1565 LIGURIA AV,5 308,07006401,BUA,BURGLARY RESIDENTIAL,2007-07-20,2007-07-20,0730,2007-07-20,0730,25.713553742258323,-80.28502866509548
1565 LIGURIA AV,5 308,07006401,THK,THEFT OTHER,2007-07-20,2007-07-20,0730,2007-07-20,0730,25.713553742258323,-80.28502866509548
1245 DAUER DR,,07006415,PRB,PROPERTY LOST,2007-07-21,2007-07-20,1430,2007-07-20,1430,25.715287927089246,-80.27935830082713
1570 LIGURIA AV,RM 209,07006419,DIB,DISTURBANCE OTHER,2007-07-21,2007-07-21,1500,2007-07-21,1500,25.712806565572322,-80.28517828157825
1575 LIGURIA AV,,07006428,SCE,SIMPLE HARASSMENT,2007-07-22,2007-07-21,1000,2007-07-21,1000,25.713534579196462,-80.28521216307004
5100 BRUNSON DR,,07006453,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-07-23,2007-07-23,0940,2007-07-23,0940,25.711170623073805,-80.2831730350995
1549 LEVANTE AV,,07006475,VAB,VANDALISM TO VEHICLE,2007-07-23,2007-07-23,1605,2007-07-23,1604,25.711170623073805,-80.2831730350995
1507 LEVANTE AV,,07006490,PRA,PROPERTY FOUND IMPOUNDED,2007-07-24,2007-07-24,0200,2007-07-24,0.083,25.710965995248824,-80.28415508618453
1507 LEVANTE AV,,07006490,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-07-24,2007-07-24,0200,2007-07-24,0.083,25.710965995248824,-80.28415508618453
1251 MEMORIAL DR,504,07006498,ZOE,SUSPICIOUS INCIDENT,2007-07-24,2007-07-20,1800,2007-07-23,1800,25.71327020311869,-80.28321418154128
5665 PONCE DE LEON BLVD,,07006511,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-07-25,2007-07-25,0920,2007-07-25,0920,25.713220594898424,-80.28495060310375
1200 STANFORD DR,,07006545,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-07-25,2007-07-25,2039,2007-07-25,2039,25.713149286025164,-80.2846939957222
1111 MEMORIAL DR,303,07006525,BUB,BURGLARY NON RESIDENTIAL,2007-07-25,2007-07-18,1600,2007-07-25,1600,25.722570062462804,-80.27724415545623
1111 MEMORIAL DR,303,07006525,THK,THEFT OTHER,2007-07-25,2007-07-18,1600,2007-07-25,1600,25.722570062462804,-80.27724415545623
1111 MEMORIAL DR,211,07006524,BUB,BURGLARY NON RESIDENTIAL,2007-07-25,2007-07-18,1600,2007-07-25,1600,25.722570062462804,-80.27724415545623
1111 MEMORIAL DR,211,07006524,THK,THEFT OTHER,2007-07-25,2007-07-18,1600,2007-07-25,1600,25.722570062462804,-80.27724415545623
1241 THEO DICKINSON DR,,07006544,SCA,SIMPLE BATTERY,2007-07-25,2007-07-25,1810,2007-07-25,1810,25.71570302473251,-80.28107411276564
6000 SAN AMARO DR,,07006542,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2007-07-25,2007-07-01,2100,2007-07-11,2100,25.714498776400326,-80.27853053747825
1245 DAUER DR,,07006576,FDD,FD INJURED PERSON,2007-07-26,2007-07-26,2150,2007-07-26,2150,25.715287927089246,-80.27935830082713
5202 UNIVERSITY DR,,07006585,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2007-07-27,2007-07-20,1325,2007-07-20,1325,25.721030026647114,-80.27619117435918
1306 STANFORD DR,,07006600,ZOA,TRESPASS WARNING,2007-07-27,2007-07-27,1555,2007-07-27,1555,25.71977285700106,-80.27812445645745
1251 MEMORIAL DR,,07006606,ZOA,TRESPASS WARNING,2007-07-27,2007-07-27,2050,2007-07-27,2050,25.710545782832924,-80.28264644422062
5500 SAN AMARO DR,,07006620,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-07-29,2007-07-29,0100,2007-07-29,0.041,25.7187631283207,-80.27555937734193
5800 PONCE DE LEON BLVD,BLK,07006619,DRF,DRUG POSSESSION OF PARAPHERNALIA EQUIPMENT,2007-07-29,2007-07-28,2349,2007-07-29,2349,25.710788688314302,-80.28370131624595
1535 LEVANTE AV,,07006640,BUB,BURGLARY NON RESIDENTIAL,2007-07-30,2007-07-30,0110,2007-07-30,0.048,25.710636508796103,-80.28484146697697
5813 PONCE DE LEON BLVD,,07006641,SCE,SIMPLE HARASSMENT,2007-07-30,2007-07-30,0142,2007-07-30,0.070,25.71072262402363,-80.2828717285749
1527 ALBENGA AV,,07006648,PRB,PROPERTY LOST,2007-07-30,2007-07-11,1230,2007-07-14,1230,25.714124240467278,-80.28434891697904
5600 PAVIA ST,,07006660,FDA,FD STRUCTURE FIRE,2007-07-30,2007-07-30,1530,2007-07-30,1530,25.71620503306912,-80.28019372420229
5050 BRUNSON DR,,07006674,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-07-31,2007-07-31,0930,2007-07-31,0930,25.72300554288966,-80.27628619953488
1241 THEO DICKINSON DR,,07006683,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-07-31,2007-07-31,1250,2007-07-31,1249,25.71570302473251,-80.28107411276564
5050 BRUNSON DR,,07006684,FDD,FD INJURED PERSON,2007-07-31,2007-07-31,0500,2007-07-31,0500,25.72300554288966,-80.27628619953488
5200 PONCE DE LEON BLVD,BLK,07006699,VEC,VEHICLE TRAFFIC OFFENSE NON DUI,2007-07-31,2007-07-31,1651,2007-07-31,1651,25.7201212899686,-80.27932863397207
5821 SAN AMARO DR,,07006701,ZOA,TRESPASS WARNING,2007-07-31,2007-07-31,1730,2007-07-31,1730,25.711865604375948,-80.2843123437421
1550 BRESCIA AV,,07006718,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-08-01,2007-08-01,0950,2007-08-01,0950,25.71143226839628,-80.28466423921704
5600 MILLER DR,,07006729,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-08-01,2007-08-01,1220,2007-08-01,1220,25.71064379866842,-80.28252589182922
5600 MILLER DR,,07006734,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-08-01,2007-08-01,1430,2007-08-01,1430,25.710664285565247,-80.28254605667418
1311 MILLER DR,,07006712,ZOE,SUSPICIOUS INCIDENT,2007-08-01,2007-07-31,2355,2007-08-01,2355,25.7201718172021,-80.27951472990758
1301 MEMORIAL DR,,07006768,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-08-02,2007-08-02,1255,2007-08-02,1255,25.7222065926138,-80.279490922276
1350 MILLER DR,,07006772,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-08-02,2007-08-02,1418,2007-08-02,1418,25.71392560310935,-80.28389076149466
5000 PONCE DE LEON BLVD,BLK,07006751,VEA,VEHICLE DRIVING BOATING UNDER THE INFLUENCE,2007-08-02,2007-08-02,0102,2007-08-02,0.043,25.718763100958853,-80.27555940788054
5800 PONCE DE LEON BLVD,BLK,07006780,VEC,VEHICLE TRAFFIC OFFENSE NON DUI,2007-08-02,2007-08-02,1711,2007-08-02,1711,25.7186521247136,-80.2765481381641
1241 THEO DICKINSON DR,,07006788,THC,THEFT FROM MOTOR VEHICLE,2007-08-02,2007-08-02,1755,2007-08-02,1755,25.71570302473251,-80.28107411276564
5250 UNIVERSITY DR,,07006799,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-08-03,2007-08-03,0925,2007-08-03,0925,25.721923967662597,-80.27877465871012
5250 UNIVERSITY DR,,07006809,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-08-03,2007-08-03,1440,2007-08-03,1439,25.72114221897648,-80.27984776012357
1306 STANFORD DR,,07006807,PRB,PROPERTY LOST,2007-08-03,2007-07-13,0800,2007-07-14,0800,25.71977285700106,-80.27812445645745
1211 THEO DICKINSON DR,,07006930,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2007-08-08,2007-08-07,0400,2007-08-08,0400,25.710486450351354,-80.28402617970511
1101 STANFORD DR,129,07006955,FDD,FD INJURED PERSON,2007-08-09,2007-08-09,0915,2007-08-09,0915,25.72128637414391,-80.27954941393648
1525 ALBENGA AV,,07006954,THK,THEFT OTHER,2007-08-09,2007-08-08,0810,2007-08-08,0809,25.71429767986821,-80.28433797816082
1300 MEMORIAL DR,BLK,07006998,ZOA,TRESPASS WARNING,2007-08-10,2007-08-10,1719,2007-08-10,1719,25.721196266912003,-80.27868281840205
1111 MEMORIAL DR,,07007031,ZOA,TRESPASS WARNING,2007-08-12,2007-08-12,0007,2007-08-12,0.004,25.722570062462804,-80.27724415545623
1231 THEO DICKINSON DR,,07007041,ZOA,TRESPASS WARNING,2007-08-13,2007-08-13,0013,2007-08-13,0.009,25.720829571664225,-80.27001322903239
5200 UNIVERSITY DR,206,07007059,BUB,BURGLARY NON RESIDENTIAL,2007-08-13,2007-08-12,2000,2007-08-13,2000,25.721804711205937,-80.27521234578398
5200 UNIVERSITY DR,206,07007059,VAA,VANDALISM TO STRUCTURE,2007-08-13,2007-08-12,2000,2007-08-13,2000,25.721804711205937,-80.27521234578398
1301 MEMORIAL DR,317B,07007060,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2007-08-13,2007-08-13,0900,2007-08-13,0900,25.7222065926138,-80.279490922276
5665 PONCE DE LEON BLVD,,07007067,PRA,PROPERTY FOUND IMPOUNDED,2007-08-13,2007-08-13,1953,2007-08-13,1953,25.717363579662138,-80.27795780520835
1311 MILLER DR,,07007071,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2007-08-13,2007-08-13,1350,2007-08-13,1350,25.7187631283207,-80.27555937734193
5200 UNIVERSITY DR,201,07007081,VAA,VANDALISM TO STRUCTURE,2007-08-14,2007-08-13,1430,2007-08-14,1430,25.721804711205937,-80.27521234578398
5200 PONCE DE LEON BLVD,,07007092,VAB,VANDALISM TO VEHICLE,2007-08-14,2007-08-14,1000,2007-08-14,1000,25.713927858794424,-80.28384027031176
1251 MEMORIAL DR,515,07007091,ZOE,SUSPICIOUS INCIDENT,2007-08-14,2007-07-17,0100,2007-08-01,0.041,25.717321665332882,-80.27386840422221
1111 MEMORIAL DR,,07007097,THB,THEFT OF AUTO PART ACCESSORY,2007-08-14,2007-08-14,0800,2007-08-14,0800,25.722570062462804,-80.27724415545623
5050 BRUNSON DR,107,07007105,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2007-08-14,2007-08-07,0900,2007-08-07,0900,25.72300554288966,-80.27628619953488
5900 SAN AMARO DR,BLK,07007125,VAB,VANDALISM TO VEHICLE,2007-08-15,2007-08-15,1245,2007-08-15,1245,25.711352136786296,-80.2816036808118
5200 UNIVERSITY DR,RM 101,07007130,VAA,VANDALISM TO STRUCTURE,2007-08-15,2007-08-14,1130,2007-08-15,1130,25.721804711205937,-80.27521234578398
1216 THEO DICKINSON DR,36X,07007148,BUA,BURGLARY RESIDENTIAL,2007-08-15,2007-08-14,1900,2007-08-15,1900,25.716840050842986,-80.27841804242468
1216 THEO DICKINSON DR,36X,07007148,THK,THEFT OTHER,2007-08-15,2007-08-14,1900,2007-08-15,1900,25.716840050842986,-80.27841804242468
1216 THEO DICKINSON DR,36X,07007151,FAI,FAMILY MISSING PERSON ADULT,2007-08-16,2007-08-08,1700,2007-08-08,1700,25.716840050842986,-80.27841804242468
1301 MEMORIAL DR,,07007156,PRC,PROPERTY DAMAGED,2007-08-16,2007-08-01,0000,2007-08-16,0000,25.7222065926138,-80.279490922276
1565 LIGURIA AV,,07007218,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-08-18,2007-08-18,0950,2007-08-18,0950,25.713553742258323,-80.28502866509548
1231 THEO DICKINSON DR,PT611,07007245,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2007-08-19,2007-08-19,0241,2007-08-19,0241,25.724041212797136,-80.27669055053613
1231 THEO DICKINSON DR,,07007246,PRA,PROPERTY FOUND IMPOUNDED,2007-08-19,2007-08-19,0430,2007-08-19,0430,25.711352136786296,-80.2816036808118
1507 LEVANTE AV,,07007264,THK,THEFT OTHER,2007-08-20,2007-08-20,0739,2007-08-20,0739,25.710965995248824,-80.28415508618453
1101 STANFORD DR,212,07007265,FDD,FD INJURED PERSON,2007-08-20,2007-08-20,0732,2007-08-20,0732,25.72105974515326,-80.27984464235324
5202 UNIVERSITY DR,104,07007280,SCE,SIMPLE HARASSMENT,2007-08-20,2007-08-20,1530,2007-08-20,1530,25.721030026647114,-80.27619117435918
1231 THEO DICKINSON DR,,07007289,ALA,ALCOHOL JUVENILE VIOLATION,2007-08-21,2007-08-21,0114,2007-08-21,0.051,25.716536703525247,-80.27976347885885
1211 THEO DICKINSON DR,,07007290,ALA,ALCOHOL JUVENILE VIOLATION,2007-08-21,2007-08-21,0125,2007-08-21,0.059,25.713981489134135,-80.28324256904381
5185 PONCE DE LEON BLVD,,07007293,ALA,ALCOHOL JUVENILE VIOLATION,2007-08-21,2007-08-21,0421,2007-08-21,0421,25.713171124351142,-80.28482142527133
1231 THEO DICKINSON DR,PT 719,07007313,BUA,BURGLARY RESIDENTIAL,2007-08-21,2007-08-21,0400,2007-08-21,0400,25.718070979158345,-80.2734171642747
1231 THEO DICKINSON DR,PT 719,07007313,THK,THEFT OTHER,2007-08-21,2007-08-21,0400,2007-08-21,0400,25.71722419007713,-80.27835670817436
1231 THEO DICKINSON DR,,07007318,VAB,VANDALISM TO VEHICLE,2007-08-21,2007-08-21,1415,2007-08-21,1415,25.71722419007713,-80.27835670817436
