Address1,Apt,Case,Pri_Offens,Off_Code,Offense,tract,date_rept,DATEofReport,REP_DATE,date_occ,hour_occ,date_fnd,hour_fnd,FID,X,Y,Donxees,Donyees
1231 THEO DICKINSON DR,PT621,10003901,,BUA,BURGLARY RESIDENTIAL,07U,05/13/10,05/13/10,10/05/13,05/12/10,2000,05/13/10,20:00 a12/p12,#N/A,#N/A,#N/A,,
1231 THEO DICKINSON DR,PT621,10003901,,THM,THEFT FROM BURGLARY,07U,05/13/10,05/13/10,10/05/13,05/12/10,2000,05/13/10,20:00 a12/p12,#N/A,#N/A,#N/A,,
1306 STANFORD DR,,10003910,,ZOA,TRESPASS WARNING,07U,05/13/10,05/13/10,10/05/13,05/13/10,1743,05/13/10,17:43 a12/p12,31,893821.40300000005,504487.02600000001,,
1300 MEMORIAL DR,BLK,10003928,,ZOA,TRESPASS WARNING,07U,05/14/10,05/14/10,10/05/14,05/14/10,1230,05/14/10,12:30 a12/p12,16,893634.74199999997,505003.36800000002,,
5665 PONCE DE LEON BLVD,,10003941,,FDD,FD SICK/INJURED PERSON,07U,05/14/10,05/14/10,10/05/14,05/14/10,1614,05/14/10,16:14 a12/p12,#N/A,#N/A,#N/A,,
1231 THEO DICKINSON DR,,10003962,,PRA,PROPERTY FOUND / IMPOUNDED,07U,05/15/10,05/15/10,10/05/15,05/15/10,1200,05/15/10,12:00 a12/p12,#N/A,#N/A,#N/A,,
1530 LIGURIA AV,,10003970,,FDD,FD SICK/INJURED PERSON,07U,05/16/10,05/16/10,10/05/16,05/16/10,0000,05/16/10,00:00 a12/p12,#N/A,#N/A,#N/A,,
1245 DAUER DR,,10003974,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,05/16/10,05/16/10,10/05/16,05/11/10,0900,05/16/10,09:00 a12/p12,65,893424.071,502854.73300000001,,
1245 DAUER DR,,10003974,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,05/16/10,05/16/10,10/05/16,05/11/10,0900,05/16/10,09:00 a12/p12,65,893424.071,502854.73300000001,,
1211 THEO DICKINSON DR,441,10003981,1,BUA,BURGLARY RESIDENTIAL,07U,05/17/10,05/17/10,10/05/17,05/16/10,1750,05/16/10,17:50 a12/p12,68,893551.11,503595.68699999998,,
1211 THEO DICKINSON DR,441,10003981,,BUA,BURGLARY RESIDENTIAL,07U,05/17/10,05/17/10,10/05/17,05/16/10,1750,05/16/10,17:50 a12/p12,#N/A,#N/A,#N/A,,
1211 THEO DICKINSON DR,441,10003981,,THM,THEFT FROM BURGLARY,07U,05/17/10,05/17/10,10/05/17,05/16/10,1750,05/16/10,17:50 a12/p12,#N/A,#N/A,#N/A,,
1527 ALBENGA AV,204B,10003982,,DIB,DISTURBANCE OTHER,07U,05/17/10,05/17/10,10/05/17,05/17/10,0337,05/17/10,03:37 a12/p12,110,891783.19900000002,502422.848,,
1527 ALBENGA AV,204B,10003982,,ZOJ,BAKER / MARCHMAN ACT,07U,05/17/10,05/17/10,10/05/17,05/17/10,0337,05/17/10,03:37 a12/p12,110,891783.19900000002,502422.848,,
1527 ALBENGA AV,204B,10003982,,ZOM,INTOXICATED PERSON,07U,05/17/10,05/17/10,10/05/17,05/17/10,0337,05/17/10,03:37 a12/p12,110,891783.19900000002,502422.848,,
1231 THEO DICKINSON DR,,10003999,,ZOE,SUSPICIOUS INCIDENT,07U,05/18/10,05/18/10,10/05/18,05/18/10,0030,05/18/10,00:30 a12/p12,#N/A,#N/A,#N/A,,
1311 MILLER DR,,10004035,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,05/19/10,05/19/10,10/05/19,05/14/10,2205,05/15/10,22:05 a12/p12,13,893288.86199999996,504707.23499999999,,
1311 MILLER DR,,10004035,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,05/19/10,05/19/10,10/05/19,05/14/10,2205,05/15/10,22:05 a12/p12,#N/A,#N/A,#N/A,,
5185 PONCE DE LEON BLVD,,10004046,,THC,THEFT FROM MOTOR VEHICLE,07U,05/19/10,05/19/10,10/05/19,05/19/10,1430,05/19/10,14:30 a12/p12,#N/A,#N/A,#N/A,,
5600 PAVIA ST,,10004064,,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,05/20/10,05/20/10,10/05/20,05/20/10,1024,05/20/10,10:24 a12/p12,#N/A,#N/A,#N/A,,
1320 CAMPO SANO AV,,10004067,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,05/20/10,05/20/10,10/05/20,05/20/10,1330,05/20/10,13:30 a12/p12,#N/A,#N/A,#N/A,,
1306 STANFORD DR,,10004077,,FDD,FD SICK/INJURED PERSON,07U,05/20/10,05/20/10,10/05/20,05/20/10,1730,05/20/10,17:30 a12/p12,31,893821.40300000005,504487.02600000001,,
1245 DAUER DR,,10004131,,FDD,FD SICK/INJURED PERSON,07U,05/22/10,05/22/10,10/05/22,05/22/10,2027,05/22/10,20:27 a12/p12,65,893424.071,502854.73300000001,,
5665 PONCE DE LEON BLVD,,10004153,,THC,THEFT FROM MOTOR VEHICLE,07U,05/24/10,05/24/10,10/05/24,05/21/10,1530,05/24/10,15:30 a12/p12,#N/A,#N/A,#N/A,,
5850 SAN AMARO DR,(1)203C,10004170,1,THK,THEFT OTHER,07U,05/24/10,05/24/10,10/05/24,04/27/10,0100,04/27/10,01:00 a12/p12,111,892024.495,502487.71799999999,,
5850 SAN AMARO DR,(1)203C,10004170,,THK,THEFT OTHER,07U,05/24/10,05/24/10,10/05/24,04/27/10,0100,04/27/10,01:00 a12/p12,111,892024.495,502487.71799999999,,
5300 CARILLO ST,,10004173,,ASA,ASSIST LAW AGENCY,07U,05/25/10,05/25/10,10/05/25,05/25/10,0750,05/25/10,07:50 a12/p12,#N/A,#N/A,#N/A,,
5250 UNIVERSITY DR,321,10004192,,ZOD,INCIDENT REPORT,07U,05/25/10,05/25/10,10/05/25,05/25/10,1935,05/25/10,19:35 a12/p12,#N/A,#N/A,#N/A,,
5513 MERRICK ST,,10004203,,FDD,FD SICK/INJURED PERSON,07U,05/26/10,05/26/10,10/05/26,05/26/10,1207,05/26/10,12:07 a12/p12,#N/A,#N/A,#N/A,,
1300 STANFORD DR,BLK,10004227,,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,05/27/10,05/27/10,10/05/27,05/27/10,1414,05/27/10,14:14 a12/p12,#N/A,#N/A,#N/A,,
1239 THEO DICKINSON DR,RT305,10004234,,ZOD,INCIDENT REPORT,07U,05/28/10,05/28/10,10/05/28,05/27/10,2320,05/27/10,23:20 a12/p12,#N/A,#N/A,#N/A,,
1500 BRESCIA AV,BLK,10004246,,PRC,PROPERTY DAMAGED,07U,05/28/10,05/28/10,10/05/28,05/28/10,1325,05/28/10,13:25 a12/p12,#N/A,#N/A,#N/A,,
1241 THEO DICKINSON DR,,10004275,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,05/29/10,05/29/10,10/05/29,05/29/10,1700,05/29/10,17:00 a12/p12,81,892858.31700000004,503002.52299999999,,
5999 SAN AMARO DR/LIGURIA AV,,10004298,,VEL,VEHICLE TRAFFIC CRASH,07U,05/31/10,05/31/10,10/05/31,05/31/10,0717,05/31/10,07:17 a12/p12,#N/A,#N/A,#N/A,,
5400 PONCE DE LEON BLVD,BLK,10004320,,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,07U,06/ 1/10,06/01/10,10/06/01,06/01/10,0856,06/01/10,08:56 a12/p12,#N/A,#N/A,#N/A,,
5400 PONCE DE LEON BLVD,BLK,10004320,,PRA,PROPERTY FOUND / IMPOUNDED,07U,06/ 1/10,06/01/10,10/06/01,06/01/10,0856,06/01/10,08:56 a12/p12,#N/A,#N/A,#N/A,,
5400 PONCE DE LEON BLVD,BLK,10004320,,VEC,VEHICLE TRAFFIC OFFENSE (NON-DUI),07U,06/ 1/10,06/01/10,10/06/01,06/01/10,0856,06/01/10,08:56 a12/p12,#N/A,#N/A,#N/A,,
6200 SAN AMARO DR,,10004353,1,THL,THEFT FROM UNSECURED CONSTRUCTION SITE,07U,06/ 2/10,06/02/10,10/06/02,06/02/10,0910,06/02/10,09:10 a12/p12,98,891560.93700000003,501444.27600000001,,
6200 SAN AMARO DR,,10004353,,THL,THEFT FROM UNSECURED CONSTRUCTION SITE,07U,06/ 2/10,06/02/10,10/06/02,06/02/10,0910,06/02/10,09:10 a12/p12,96,892059.28200000001,501423.57299999997,,
6299 SAN AMARO DR,,10004365,1,BUB,BURGLARY NON-RESIDENTIAL,07U,06/ 2/10,06/02/10,10/06/02,06/02/10,1300,06/02/10,13:00 a12/p12,87,892389.13100000005,501428.88400000002,,
6299 SAN AMARO DR,,10004365,,BUB,BURGLARY NON-RESIDENTIAL,07U,06/ 2/10,06/02/10,10/06/02,06/02/10,1300,06/02/10,13:00 a12/p12,#N/A,#N/A,#N/A,,
6299 SAN AMARO DR,,10004365,,THM,THEFT FROM BURGLARY,07U,06/ 2/10,06/02/10,10/06/02,06/02/10,1300,06/02/10,13:00 a12/p12,#N/A,#N/A,#N/A,,
6299 SAN AMARO DR,,10004365,,XOT,TRESPASSING,07U,06/ 2/10,06/02/10,10/06/02,06/02/10,1300,06/02/10,13:00 a12/p12,#N/A,#N/A,#N/A,,
1223 THEO DICKINSON DR,100,10004396,1,ZOA,TRESPASS WARNING,07U,06/ 3/10,06/03/10,10/06/03,06/03/10,1700,06/03/10,17:00 a12/p12,66,893596.68799999997,503449.32699999999,,
1223 THEO DICKINSON DR,100,10004396,,ZOA,TRESPASS WARNING,07U,06/ 3/10,06/03/10,10/06/03,06/03/10,1700,06/03/10,17:00 a12/p12,#N/A,#N/A,#N/A,,
1239 THEO DICKINSON DR,,10004407,,FDD,FD SICK/INJURED PERSON,07U,06/ 4/10,06/04/10,10/06/04,06/03/10,2230,06/04/10,22:30 a12/p12,#N/A,#N/A,#N/A,,
1239 THEO DICKINSON DR,,10004407,,ZOM,INTOXICATED PERSON,07U,06/ 4/10,06/04/10,10/06/04,06/03/10,2230,06/04/10,22:30 a12/p12,#N/A,#N/A,#N/A,,
5202 UNIVERSITY DR,,10004476,,PRA,PROPERTY FOUND / IMPOUNDED,07U,06/ 5/10,06/05/10,10/06/05,06/05/10,1300,06/05/10,13:00 a12/p12,27,894455.40899999999,504947.43699999998,,
5202 UNIVERSITY DR,,10004476,,ZOE,SUSPICIOUS INCIDENT,07U,06/ 5/10,06/05/10,10/06/05,06/05/10,1300,06/05/10,13:00 a12/p12,27,894455.40899999999,504947.43699999998,,
1311 MILLER DR,,10004491,1,ZOA,TRESPASS WARNING,07U,06/ 6/10,06/06/10,10/06/06,06/06/10,1300,06/06/10,13:00 a12/p12,13,893288.86199999996,504707.23499999999,,
1311 MILLER DR,,10004491,,ZOA,TRESPASS WARNING,07U,06/ 6/10,06/06/10,10/06/06,06/06/10,1300,06/06/10,13:00 a12/p12,#N/A,#N/A,#N/A,,
5185 PONCE DE LEON BLVD,1169,10004494,1,FDA,FD STRUCTURE FIRE,07U,06/ 6/10,06/06/10,10/06/06,06/06/10,1545,06/06/10,15:45 a12/p12,130,895341.32,504085.989,,
5185 PONCE DE LEON BLVD,1169,10004494,,FDA,FD STRUCTURE FIRE,07U,06/ 6/10,06/06/10,10/06/06,06/06/10,1545,06/06/10,15:45 a12/p12,#N/A,#N/A,#N/A,,
1245 DAUER DR,,10004497,,PRB,PROPERTY LOST,07U,06/ 6/10,06/06/10,10/06/06,06/06/10,1500,06/06/10,15:00 a12/p12,65,893424.071,502854.73300000001,,
1241 THEO DICKINSON DR,,10004498,1,TVE,THEFT OF BICYCLE,07U,06/ 6/10,06/06/10,10/06/06,06/06/10,1530,06/06/10,15:30 a12/p12,81,892858.31700000004,503002.52299999999,,
1241 THEO DICKINSON DR,,10004498,,TVE,THEFT OF BICYCLE,07U,06/ 6/10,06/06/10,10/06/06,06/06/10,1530,06/06/10,15:30 a12/p12,81,892858.31700000004,503002.52299999999,,
6299 SAN AMARO DR,,10004537,,ZOD,INCIDENT REPORT,07U,06/ 8/10,06/08/10,10/06/08,06/07/10,1800,06/07/10,18:00 a12/p12,#N/A,#N/A,#N/A,,
1241 THEO DICKINSON DR,,10004553,1,ZOA,TRESPASS WARNING,07U,06/ 8/10,06/08/10,10/06/08,06/08/10,1600,06/08/10,16:00 a12/p12,83,892481.29700000002,502538.70199999999,,
1241 THEO DICKINSON DR,,10004553,,ZOA,TRESPASS WARNING,07U,06/ 8/10,06/08/10,10/06/08,06/08/10,1600,06/08/10,16:00 a12/p12,81,892858.31700000004,503002.52299999999,,
1275 THEO DICKINSON DR,,10004560,,FDD,FD SICK/INJURED PERSON,07U,06/ 8/10,06/08/10,10/06/08,06/08/10,2220,06/08/10,22:20 a12/p12,#N/A,#N/A,#N/A,,
1535 LEVANTE AV,,10004572,1,FDD,FD SICK/INJURED PERSON,07U,06/ 9/10,06/09/10,10/06/09,06/09/10,1105,06/09/10,11:05 a12/p12,93,891481.01699999999,501161.06900000002,,
1535 LEVANTE AV,,10004572,,FDD,FD SICK/INJURED PERSON,07U,06/ 9/10,06/09/10,10/06/09,06/09/10,1105,06/09/10,11:05 a12/p12,94,891627.89,501154.33500000002,,
1241 THEO DICKINSON DR,,10004576,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,06/ 9/10,06/09/10,10/06/09,06/07/10,1400,06/07/10,14:00 a12/p12,81,892858.31700000004,503002.52299999999,,
1241 THEO DICKINSON DR,,10004576,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,06/ 9/10,06/09/10,10/06/09,06/07/10,1400,06/07/10,14:00 a12/p12,81,892858.31700000004,503002.52299999999,,
1245 DAUER DR,,10004601,,PRB,PROPERTY LOST,07U,06/10/10,06/10/10,10/06/10,06/08/10,2010,06/08/10,20:10 a12/p12,65,893424.071,502854.73300000001,,
1245 DAUER DR,,10004621,,ZOD,INCIDENT REPORT,07U,06/10/10,06/10/10,10/06/10,06/09/10,2000,06/09/10,20:00 a12/p12,65,893424.071,502854.73300000001,,
5250 UNIVERSITY DR,317Q,10004655,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,06/11/10,06/11/10,10/06/11,06/11/10,1330,06/11/10,13:30 a12/p12,29,894302.49800000002,504669.35700000002,,
5250 UNIVERSITY DR,317Q,10004655,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,06/11/10,06/11/10,10/06/11,06/11/10,1330,06/11/10,13:30 a12/p12,#N/A,#N/A,#N/A,,
1570 LIGURIA AV,,10004671,,ZOM,INTOXICATED PERSON,07U,06/12/10,06/12/10,10/06/12,06/12/10,0259,06/12/10,02:59 a12/p12,104,891512.72,501942.45299999998,,
1231 THEO DICKINSON DR,MT1208,10004678,,ZOE,SUSPICIOUS INCIDENT,07U,06/12/10,06/12/10,10/06/12,06/12/10,0915,06/12/10,09:15 a12/p12,#N/A,#N/A,#N/A,,
1245 DAUER DR,,10004690,1,ZOD,INCIDENT REPORT,07U,06/13/10,06/13/10,10/06/13,06/09/10,1000,06/09/10,10:00 a12/p12,827,893630.26300000004,502583.19099999999,,
1245 DAUER DR,,10004690,,ZOD,INCIDENT REPORT,07U,06/13/10,06/13/10,10/06/13,06/09/10,1000,06/09/10,10:00 a12/p12,65,893424.071,502854.73300000001,,
5185 PONCE DE LEON BLVD,,10004692,1,TVE,THEFT OF BICYCLE,07U,06/13/10,06/13/10,10/06/13,06/12/10,1130,06/12/10,11:30 a12/p12,606,895189.85800000001,504323.94,,
5185 PONCE DE LEON BLVD,,10004692,,TVE,THEFT OF BICYCLE,07U,06/13/10,06/13/10,10/06/13,06/12/10,1130,06/12/10,11:30 a12/p12,#N/A,#N/A,#N/A,,
5821 SAN AMARO DR,,10004695,1,THK,THEFT OTHER,07U,06/13/10,06/13/10,10/06/13,06/13/10,0907,06/13/10,09:07 a12/p12,620,892611.18099999998,502643.25699999998,,
5821 SAN AMARO DR,,10004696,1,THK,THEFT OTHER,07U,06/13/10,06/13/10,10/06/13,06/13/10,0907,06/13/10,09:07 a12/p12,620,892611.18099999998,502643.25699999998,,
5821 SAN AMARO DR,,10004695,,THK,THEFT OTHER,07U,06/13/10,06/13/10,10/06/13,06/13/10,0907,06/13/10,09:07 a12/p12,#N/A,#N/A,#N/A,,
5821 SAN AMARO DR,,10004696,,THK,THEFT OTHER,07U,06/13/10,06/13/10,10/06/13,06/13/10,0907,06/13/10,09:07 a12/p12,#N/A,#N/A,#N/A,,
5185 PONCE DE LEON BLVD,11,10004725,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,06/14/10,06/14/10,10/06/14,06/12/10,1530,06/13/10,15:30 a12/p12,130,895341.32,504085.989,,
5185 PONCE DE LEON BLVD,11,10004725,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,06/14/10,06/14/10,10/06/14,06/12/10,1530,06/13/10,15:30 a12/p12,#N/A,#N/A,#N/A,,
1540 LEVANTE AV,104C,10004719,1,FRL,FRAUD OTHER JURISDICTION,07U,06/14/10,06/14/10,10/06/14,06/11/10,1350,06/11/10,13:50 a12/p12,92,892004.78300000005,501116.19300000003,,
1540 LEVANTE AV,104C,10004719,,FRL,FRAUD OTHER JURISDICTION,07U,06/14/10,06/14/10,10/06/14,06/11/10,1350,06/11/10,13:50 a12/p12,92,892004.78300000005,501116.19300000003,,
1540 LEVANTE AV,104C,10004719,,PRB,PROPERTY LOST,07U,06/14/10,06/14/10,10/06/14,06/11/10,1350,06/11/10,13:50 a12/p12,92,892004.78300000005,501116.19300000003,,
1301 MEMORIAL DR,,10004750,,FDD,FD SICK/INJURED PERSON,07U,06/15/10,06/15/10,10/06/15,06/15/10,1000,06/15/10,10:00 a12/p12,7,893366.68200000003,505369.12400000001,,
5202 UNIVERSITY DR,,10004762,,FDD,FD SICK/INJURED PERSON,07U,06/15/10,06/15/10,10/06/15,06/15/10,1321,06/15/10,13:21 a12/p12,27,894455.40899999999,504947.43699999998,,
1300 MEMORIAL DR,,10004775,,FDD,FD SICK/INJURED PERSON,07U,06/15/10,06/15/10,10/06/15,06/15/10,2230,06/15/10,22:30 a12/p12,16,893634.74199999997,505003.36800000002,,
1300 MEMORIAL DR,,10004786,,ZOA,TRESPASS WARNING,07U,06/16/10,06/16/10,10/06/16,06/16/10,1225,06/16/10,12:25 a12/p12,16,893634.74199999997,505003.36800000002,,
1300 MEMORIAL DR,,10004786,,ZOE,SUSPICIOUS INCIDENT,07U,06/16/10,06/16/10,10/06/16,06/16/10,1225,06/16/10,12:25 a12/p12,16,893634.74199999997,505003.36800000002,,
1311 MILLER DR,,10004826,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,06/17/10,06/17/10,10/06/17,06/17/10,1700,06/17/10,17:00 a12/p12,12,893271.02899999998,504868.64199999999,,
1311 MILLER DR,,10004826,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,06/17/10,06/17/10,10/06/17,06/17/10,1700,06/17/10,17:00 a12/p12,#N/A,#N/A,#N/A,,
1231 THEO DICKINSON DR,,10004830,,ZOM,INTOXICATED PERSON,07U,06/18/10,06/18/10,10/06/18,06/17/10,2315,06/18/10,23:15 a12/p12,#N/A,#N/A,#N/A,,
1306 STANFORD DR,,10004836,,ZOA,TRESPASS WARNING,07U,06/18/10,06/18/10,10/06/18,06/18/10,1010,06/18/10,10:10 a12/p12,31,893821.40300000005,504487.02600000001,,
1231 THEO DICKINSON DR,PT804,10004855,1,BUA,BURGLARY RESIDENTIAL,07U,06/19/10,06/19/10,10/06/19,06/16/10,0830,06/16/10,08:30 a12/p12,71,893300.82700000005,503382.65600000002,,
1231 THEO DICKINSON DR,PT804,10004855,,BUA,BURGLARY RESIDENTIAL,07U,06/19/10,06/19/10,10/06/19,06/16/10,0830,06/16/10,08:30 a12/p12,#N/A,#N/A,#N/A,,
1231 THEO DICKINSON DR,PT804,10004855,,THM,THEFT FROM BURGLARY,07U,06/19/10,06/19/10,10/06/19,06/16/10,0830,06/16/10,08:30 a12/p12,#N/A,#N/A,#N/A,,
5185 PONCE DE LEON BLVD,,10004903,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,06/21/10,06/21/10,10/06/21,06/17/10,1400,06/17/10,14:00 a12/p12,128,895168.85600000003,504274.32299999997,,
5185 PONCE DE LEON BLVD,,10004903,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,06/21/10,06/21/10,10/06/21,06/17/10,1400,06/17/10,14:00 a12/p12,#N/A,#N/A,#N/A,,
5202 UNIVERSITY DR,401A,10004933,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,06/22/10,06/22/10,10/06/22,06/22/10,1300,06/22/10,13:00 a12/p12,27,894455.40899999999,504947.43699999998,,
5202 UNIVERSITY DR,401A,10004933,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,06/22/10,06/22/10,10/06/22,06/22/10,1300,06/22/10,13:00 a12/p12,27,894455.40899999999,504947.43699999998,,
1527 ALBENGA AV,7306A,10004931,,FRD,FRAUD BY CREDIT CARD / ATM,07U,06/22/10,06/22/10,10/06/22,03/20/10,0800,06/07/10,08:00 a12/p12,110,891783.19900000002,502422.848,,
1527 ALBENGA AV,7306A,10004931,,FRE,FRAUD BY IDENTITY THEFT / IMPERSONATION,07U,06/22/10,06/22/10,10/06/22,03/20/10,0800,06/07/10,08:00 a12/p12,110,891783.19900000002,502422.848,,
1535 LEVANTE AV,,10004939,,PRA,PROPERTY FOUND / IMPOUNDED,07U,06/22/10,06/22/10,10/06/22,06/22/10,1746,06/22/10,17:46 a12/p12,94,891627.89,501154.33500000002,,
1535 LEVANTE AV,,10004939,,ZOE,SUSPICIOUS INCIDENT,07U,06/22/10,06/22/10,10/06/22,06/22/10,1746,06/22/10,17:46 a12/p12,94,891627.89,501154.33500000002,,
5050 BRUNSON DR,,10004940,1,TVE,THEFT OF BICYCLE,07U,06/22/10,06/22/10,10/06/22,06/22/10,1100,06/22/10,11:00 a12/p12,20,894420.18700000003,505665.27899999998,,
5050 BRUNSON DR,,10004940,,TVE,THEFT OF BICYCLE,07U,06/22/10,06/22/10,10/06/22,06/22/10,1100,06/22/10,11:00 a12/p12,20,894420.18700000003,505665.27899999998,,
1239 THEO DICKINSON DR,,10004963,1,TVE,THEFT OF BICYCLE,07U,06/23/10,06/23/10,10/06/23,06/10/10,1700,06/14/10,17:00 a12/p12,76,892865.95600000001,503580.26199999999,,
1239 THEO DICKINSON DR,,10004963,,TVE,THEFT OF BICYCLE,07U,06/23/10,06/23/10,10/06/23,06/10/10,1700,06/14/10,17:00 a12/p12,#N/A,#N/A,#N/A,,
1231 THEO DICKINSON DR,,10004966,1,BUA,BURGLARY RESIDENTIAL,07U,06/23/10,06/23/10,10/06/23,06/23/10,0750,06/23/10,07:50 a12/p12,71,893300.82700000005,503382.65600000002,,
1231 THEO DICKINSON DR,,10004966,,BUA,BURGLARY RESIDENTIAL,07U,06/23/10,06/23/10,10/06/23,06/23/10,0750,06/23/10,07:50 a12/p12,#N/A,#N/A,#N/A,,
1231 THEO DICKINSON DR,,10004966,,THM,THEFT FROM BURGLARY,07U,06/23/10,06/23/10,10/06/23,06/23/10,0750,06/23/10,07:50 a12/p12,#N/A,#N/A,#N/A,,
1231 THEO DICKINSON DR,PT 615,10004970,1,BUA,BURGLARY RESIDENTIAL,07U,06/23/10,06/23/10,10/06/23,06/20/10,0000,06/21/10,00:00 a12/p12,71,893300.82700000005,503382.65600000002,,
1231 THEO DICKINSON DR,PT 615,10004970,,BUA,BURGLARY RESIDENTIAL,07U,06/23/10,06/23/10,10/06/23,06/20/10,0000,06/21/10,00:00 a12/p12,#N/A,#N/A,#N/A,,
1231 THEO DICKINSON DR,PT 615,10004970,,THM,THEFT FROM BURGLARY,07U,06/23/10,06/23/10,10/06/23,06/20/10,0000,06/21/10,00:00 a12/p12,#N/A,#N/A,#N/A,,
1101 STANFORD DR,126,10004981,1,BUA,BURGLARY RESIDENTIAL,07U,06/24/10,06/24/10,10/06/24,05/19/10,0830,06/04/10,08:30 a12/p12,47,895051.522,504006.97100000002,,
1101 STANFORD DR,126,10004981,,BUA,BURGLARY RESIDENTIAL,07U,06/24/10,06/24/10,10/06/24,05/19/10,0830,06/04/10,08:30 a12/p12,#N/A,#N/A,#N/A,,
1101 STANFORD DR,126,10004981,,THM,THEFT FROM BURGLARY,07U,06/24/10,06/24/10,10/06/24,05/19/10,0830,06/04/10,08:30 a12/p12,#N/A,#N/A,#N/A,,
5600 PONCE DE LEON BLVD,BLK,10005005,1,THC,THEFT FROM MOTOR VEHICLE,07U,06/25/10,06/25/10,10/06/25,06/24/10,1330,06/24/10,13:30 a12/p12,918,892554.05200000003,501274.08799999999,,
5600 PONCE DE LEON BLVD,BLK,10005005,,THC,THEFT FROM MOTOR VEHICLE,07U,06/25/10,06/25/10,10/06/25,06/24/10,1330,06/24/10,13:30 a12/p12,#N/A,#N/A,#N/A,,
5185 PONCE DE LEON BLVD,208,10005025,1,DIB,DISTURBANCE OTHER,07U,06/26/10,06/26/10,10/06/26,06/26/10,0000,06/26/10,00:00 a12/p12,128,895168.85600000003,504274.32299999997,,
5185 PONCE DE LEON BLVD,208,10005025,,DIB,DISTURBANCE OTHER,07U,06/26/10,06/26/10,10/06/26,06/26/10,0000,06/26/10,00:00 a12/p12,#N/A,#N/A,#N/A,,
1561 CORNICHE AV,,10005040,1,VAA,VANDALISM TO STRUCTURE,07U,06/27/10,06/27/10,10/06/27,06/27/10,1130,06/27/10,11:30 a12/p12,130,895341.32,504085.989,,
1561 CORNICHE AV,,10005040,,VAA,VANDALISM TO STRUCTURE,07U,06/27/10,06/27/10,10/06/27,06/27/10,1130,06/27/10,11:30 a12/p12,#N/A,#N/A,#N/A,,
5185 PONCE DE LEON BLVD,101-102,10005057,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,06/28/10,06/28/10,10/06/28,06/27/10,0130,06/27/10,01:30 a12/p12,128,895168.85600000003,504274.32299999997,,
5185 PONCE DE LEON BLVD,101-102,10005057,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,06/28/10,06/28/10,10/06/28,06/27/10,0130,06/27/10,01:30 a12/p12,#N/A,#N/A,#N/A,,
1241 THEO DICKINSON DR,,100050631,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,06/28/10,06/28/10,10/06/28,06/28/10,1023,06/28/10,10:23 a12/p12,81,892858.31700000004,503002.52299999999,,
1241 THEO DICKINSON DR,,10005063,,PRA,PROPERTY FOUND / IMPOUNDED,07U,06/28/10,06/28/10,10/06/28,06/28/10,1023,06/28/10,10:23 a12/p12,81,892858.31700000004,503002.52299999999,,
1310 CAMPO SANO AV,,10005076,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,06/28/10,06/28/10,10/06/28,04/19/10,0900,04/20/10,09:00 a12/p12,1,893411.61,506011.47399999999,,
