address,apt,case,primary_offense,offense_code,offense,tract,date_rept,date_occu,hour_occu,date_fnd,hour_fnd,fid,x,y
1525 ALBENGA AV,4-208,13006426,1,ZOQ,ULEAD,07U,2013-08-29,2013-08-29,1935,2013-08-29,1945,,,
1300 STANFORD DR,BLK,13006459,1,ZOQ,ULEAD,07U,2013-08-30,2013-08-30,2226,2013-08-30,2226,,,
1231 DICKINSON DR,MT810,13006566,1,ZOQ,ULEAD,07U,2013-09-04,2013-09-04,2230,2013-09-04,2245,,,
1231 DICKINSON DR,MT416,13006599,1,ZOQ,ULEAD,07U,2013-09-06,2013-09-05,2225,2013-09-05,2249,76,892865.95600000001,503580.26199999999
1239 DICKINSON DR,WT1009,13006602,1,ZOQ,ULEAD,07U,2013-09-06,2013-09-06,0015,2013-09-06,0025,,,
1239 DICKINSON DR,WT206,13006767,1,ZOQ,ULEAD,07U,2013-09-11,2013-09-11,2220,2013-09-11,2225,,,
5665 PONCE DE LEON BLVD,,13006772,1,ZOQ,ULEAD,07U,2013-09-12,2013-09-12,1045,2013-09-12,1046,,,
1231 STANFORD DR,,13006810,1,ZOQ,ULEAD,07U,2013-09-13,2013-09-13,1055,2013-09-13,1104,,,
1239 DICKINSON DR,,13006837,1,ZOQ,ULEAD,07U,2013-09-14,2013-09-14,0000,2013-09-14,0020,,,
1231 DICKINSON DR,PT 321,13006954,1,ZOQ,ULEAD,07U,2013-09-18,2013-09-18,2145,2013-09-18,2159,,,
1231 DICKINSON DR,,13006956,1,ZOQ,ULEAD,07U,2013-09-19,2013-09-18,2345,2013-09-18,2359,,,
1101 STANFORD DR,,13006992,1,ZOQ,ULEAD,07U,2013-09-20,2013-09-20,0130,2013-09-20,0146,,,
5185 PONCE DE LEON BLVD,PRC 412,13007467,1,ZOQ,ULEAD,07U,2013-10-08,2013-10-07,2206,2013-10-07,2206,,,
1216 DICKINSON DR,,13007585,1,ZOQ,ULEAD,07U,2013-10-12,2013-10-11,2253,2013-10-11,2253,,,
1570 LIGURIA AV,302D,13007799,1,ZOQ,ULEAD,07U,2013-10-18,2013-10-18,1508,2013-10-18,1508,,,
1231 DICKINSON DR,MT613,13007830,1,ZOQ,ULEAD,07U,2013-10-19,2013-10-19,2300,2013-10-19,2305,,,
1239 DICKINSON DR,WT403,13008003,1,ZOQ,ULEAD,07U,2013-10-26,2013-10-25,2300,2013-10-25,2305,,,
1204 DICKINSON DR,,13008053,1,ZOQ,ULEAD,07U,2013-10-28,2013-10-28,0745,2013-10-28,0800,61,893997.68799999997,503562.033
1101 STANFORD DR,504,13008078,1,ZOQ,ULEAD,07U,2013-10-28,2013-10-28,1631,2013-10-28,1631,,,
5185 PONCE DE LEON BLVD,502,13008351,2,ZOQ,ULEAD,07U,2013-11-06,2013-11-06,2337,2013-11-06,2337,,,
1239 DICKINSON DR,WT609,13008403,1,ZOQ,ULEAD,07U,2013-11-08,2013-11-08,1330,2013-11-08,1331,74,892974.25199999998,503706.15500000003
5185 PONCE DE LEON BLVD,756,13008421,1,ZOQ,ULEAD,07U,2013-11-08,2013-11-08,1735,2013-11-08,1738,,,
1239 STANFORD DR,905,13008504,1,ZOQ,ULEAD,07U,2013-11-12,2013-11-12,2217,2013-11-12,2217,,,
5185 PONCE DE LEON BLVD,,13008532,1,ZOQ,ULEAD,07U,2013-11-14,2013-11-14,0010,2013-11-14,0015,,,
1231 DICKINSON DR,MT718,13008568,1,ZOQ,ULEAD,07U,2013-11-15,2013-11-15,0100,2013-11-15,0200,,,
1239 DICKINSON DR,RT518,13008629,2,ZOQ,ULEAD,07U,2013-11-16,2013-11-16,1620,2013-11-16,1625,,,
1211 DICKINSON DR,433,13008657,1,ZOQ,ULEAD,07U,2013-11-17,2013-11-17,2030,2013-11-17,2030,,,
1231 DICKINSON DR,MT1205,13008717,1,ZOQ,ULEAD,07U,2013-11-19,2013-11-19,2241,2013-11-19,2246,,,
1231 DICKINSON DR,PT319,13008786,1,ZOQ,ULEAD,07U,2013-11-22,2013-11-22,0200,2013-11-22,0205,,,
1300 STANFORD DR,,13008840,1,ZOQ,ULEAD,07U,2013-11-23,2013-11-23,1500,2013-11-23,1507,,,
1239 DICKINSON DR,R712,13009029,1,ZOQ,ULEAD,07U,2013-12-03,2013-12-03,0045,2013-12-03,0130,,,
