address,apt,case,primary_offense,offense_code,offense,date_rept,date_occu,hour_occu,date_fnd,hour_fnd,fid,x,y
6200 SAN AMARO DR,BLK,09008577,1,ZOA,TRESPASS WARNING,2009-10-26,2009-10-26,0033,2009-10-26,0033,96,892059.28200000001,501423.57299999997
5202 UNIVERSITY DR,,09008618,1,VAC,VANDALISM TO PROPERTY,2009-10-27,2009-10-27,1514,2009-10-27,1514,27,894455.40899999999,504947.43699999998
5202 UNIVERSITY DR,,09008618,1,VAC,VANDALISM TO PROPERTY,2009-10-27,2009-10-27,1514,2009-10-27,1514,27,894455.40899999999,504947.43699999998
1241 THEO DICKINSON DR,,09008667,1,THC,THEFT FROM MOTOR VEHICLE,2009-10-28,2009-10-28,1615,2009-10-28,1615,81,892858.31700000004,503002.52299999999
1241 THEO DICKINSON DR,,09008667,1,THC,THEFT FROM MOTOR VEHICLE,2009-10-28,2009-10-28,1615,2009-10-28,1615,81,892858.31700000004,503002.52299999999
1525 ALBENGA AV,,09008674,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2009-10-29,2009-10-29,1018,2009-10-29,1018,109,891786.45900000003,502485.90500000003
1525 ALBENGA AV,,09008674,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2009-10-29,2009-10-29,1018,2009-10-29,1018,109,891786.45900000003,502485.90500000003
5030 BRUNSON DR,,09008712,1,ZOD,INCIDENT REPORT,2009-10-30,2009-10-30,1225,2009-10-30,1225,19,894255.06599999999,505594.31900000002
5030 BRUNSON DR,,09008712,1,ZOD,INCIDENT REPORT,2009-10-30,2009-10-30,1225,2009-10-30,1225,19,894255.06599999999,505594.31900000002
1306 STANFORD DR,,09008726,1,FDD,FD SICK INJURED PERSON,2009-10-30,2009-10-30,1712,2009-10-30,1712,31,893821.40300000005,504487.02600000001
1306 STANFORD DR,,09008726,1,FDD,FD SICK INJURED PERSON,2009-10-30,2009-10-30,1712,2009-10-30,1712,31,893821.40300000005,504487.02600000001
1312 MILLER DR,,09008729,1,ZOD,INCIDENT REPORT,2009-10-30,2009-10-30,2329,2009-10-30,2329,34,893200.60100000002,504423.66399999999
1306 STANFORD DR,,09008792,1,ZOA,TRESPASS WARNING,2009-11-02,2009-11-02,1350,2009-11-02,1350,31,893821.40300000005,504487.02600000001
1330 MILLER DR,,09008856,1,ZOA,TRESPASS WARNING,2009-11-04,2009-11-04,1730,2009-11-04,1730,32,893531.48600000003,504366.55300000001
1245 DAUER DR,,09008863,2,DIA,DISTURBANCE DOMESTIC,2009-11-04,2009-11-04,1905,2009-11-04,1905,65,893424.071,502854.73300000001
1245 DAUER DR,,09008863,1,SCA,SIMPLE BATTERY,2009-11-04,2009-11-04,1905,2009-11-04,1905,65,893424.071,502854.73300000001
1241 THEO DICKINSON DR,,09008897,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2009-11-05,2009-11-05,1800,2009-11-05,1800,81,892858.31700000004,503002.52299999999
1300 MEMORIAL DR,,09008930,1,DCB,DISORDERLY DISTURBING PEACE DISRUPTING FUNCTION,2009-11-06,2009-11-06,2325,2009-11-06,2325,16,893634.74199999997,505003.36800000002
1306 STANFORD DR,,09008933,1,FDD,FD SICK INJURED PERSON,2009-11-07,2009-11-07,0015,2009-11-07,0015,31,893821.40300000005,504487.02600000001
1204 THEO DICKINSON DR,,09008985,1,VAC,VANDALISM TO PROPERTY,2009-11-09,2009-11-06,1230,2009-11-06,1230,61,893997.68799999997,503562.033
1300 MEMORIAL DR,,09008994,1,THI,THEFT BY PICKPOCKET,2009-11-09,2009-11-06,2100,2009-11-06,2100,16,893634.74199999997,505003.36800000002
1241 THEO DICKINSON DR,,09009044,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2009-11-11,2009-11-11,0850,2009-11-11,0850,81,892858.31700000004,503002.52299999999
1585 ALBENGA AV,303,09009041,1,ZOD,INCIDENT REPORT,2009-11-11,2009-11-11,0132,2009-11-11,0132,107,891478.31499999994,502478.739
1111 MEMORIAL DR,,09009045,1,TVE,THEFT OF BICYCLE,2009-11-11,2009-11-09,0855,2009-11-09,0855,18,894105.66599999997,505505.27299999999
1585 ALBENGA AV,3 303,09009056,1,ZOJ,BAKER MARCHMAN ACT,2009-11-11,2009-11-11,1445,2009-11-11,1445,107,891478.31499999994,502478.739
1300 MEMORIAL DR,,09009073,1,VAC,VANDALISM TO PROPERTY,2009-11-12,2009-11-11,0800,2009-11-11,0800,16,893634.74199999997,505003.36800000002
5050 BRUNSON DR,,09009088,1,THB,THEFT OF AUTO PART ACCESSORY,2009-11-12,2009-11-12,1140,2009-11-12,1140,20,894420.18700000003,505665.27899999998
1300 MEMORIAL DR,,09009113,1,PRB,PROPERTY LOST,2009-11-13,2009-11-13,0730,2009-11-13,0730,16,893634.74199999997,505003.36800000002
1330 MILLER DR,,09009139,1,THK,THEFT OTHER,2009-11-13,2009-11-13,1530,2009-11-13,1530,32,893531.48600000003,504366.55300000001
1330 MILLER DR,,09009139,2,VAC,VANDALISM TO PROPERTY,2009-11-13,2009-11-13,1530,2009-11-13,1530,32,893531.48600000003,504366.55300000001
1241 THEO DICKINSON DR,,09009142,1,SCA,SIMPLE BATTERY,2009-11-13,2009-11-13,1610,2009-11-13,1610,81,892858.31700000004,503002.52299999999
1216 THEO DICKINSON DR,,09009162,1,PRB,PROPERTY LOST,2009-11-14,2009-11-14,0345,2009-11-14,0345,62,893730.56900000002,503420.55200000003
1535 LEVANTE AV,,09009161,1,BUB,BURGLARY NON RESIDENTIAL,2009-11-14,2009-11-13,1000,2009-11-14,1000,94,891627.89,501154.33500000002
1535 LEVANTE AV,,09009161,2,THM,THEFT FROM BURGLARY,2009-11-14,2009-11-13,1000,2009-11-14,1000,94,891627.89,501154.33500000002
1216 THEO DICKINSON DR,,09009184,1,ZOE,SUSPICIOUS INCIDENT,2009-11-15,2009-11-15,0517,2009-11-15,0517,62,893730.56900000002,503420.55200000003
1540 CORNICHE AV,2 204,09009192,1,ZOA,TRESPASS WARNING,2009-11-15,2009-11-15,1624,2009-11-15,1624,108,891547.33,502483.14199999999
1300 THEO DICKINSON DR,,09009229,2,FRL,FRAUD OTHER JURISDICTION,2009-11-16,2009-11-16,1442,2009-11-16,1442,90,893194.61100000003,502210.72700000001
1300 THEO DICKINSON DR,,09009227,1,THC,THEFT FROM MOTOR VEHICLE,2009-11-16,2009-11-16,1442,2009-11-16,1442,90,893194.61100000003,502210.72700000001
1300 THEO DICKINSON DR,,09009229,1,THC,THEFT FROM MOTOR VEHICLE,2009-11-16,2009-11-16,1442,2009-11-16,1442,90,893194.61100000003,502210.72700000001
1241 THEO DICKINSON DR,,09009243,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2009-11-17,2009-11-17,1018,2009-11-17,1018,81,892858.31700000004,503002.52299999999
5030 BRUNSON DR,,09009246,1,ZOE,SUSPICIOUS INCIDENT,2009-11-17,2009-11-17,1030,2009-11-17,1030,19,894255.06599999999,505594.31900000002
1241 THEO DICKINSON DR,,09009277,1,THC,THEFT FROM MOTOR VEHICLE,2009-11-18,2009-11-18,0815,2009-11-18,0815,81,892858.31700000004,503002.52299999999
1241 THEO DICKINSON DR,,09009281,1,THC,THEFT FROM MOTOR VEHICLE,2009-11-18,2009-11-18,0930,2009-11-18,0930,81,892858.31700000004,503002.52299999999
1238 THEO DICKINSON DR,V,09009275,1,BUA,BURGLARY RESIDENTIAL,2009-11-18,2009-11-18,0400,2009-11-18,0400,64,893333.80900000001,503125.55
1238 THEO DICKINSON DR,V,09009275,2,THM,THEFT FROM BURGLARY,2009-11-18,2009-11-18,0400,2009-11-18,0400,64,893333.80900000001,503125.55
1314 MILLER DR,,09009336,1,PRB,PROPERTY LOST,2009-11-19,2009-11-19,1950,2009-11-19,1950,33,893377.17200000002,504450.17200000002
5030 BRUNSON DR,,09009344,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2009-11-20,2009-11-20,0950,2009-11-20,0950,19,894255.06599999999,505594.31900000002
1204 THEO DICKINSON DR,37W,09009349,1,ZOA,TRESPASS WARNING,2009-11-20,2009-11-20,1203,2009-11-20,1203,61,893997.68799999997,503562.033
"5150 BRUNSON DR, LIRC",,09009399,1,VAC,VANDALISM TO PROPERTY,2009-11-22,2009-11-22,0155,2009-11-22,0155,22,894535.49300000002,505370.87
1300 MEMORIAL DR,BLK,09009412,1,ZOA,TRESPASS WARNING,2009-11-22,2009-11-22,1026,2009-11-22,1026,16,893634.74199999997,505003.36800000002
1245 DAUER DR,,09009440,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2009-11-23,2009-11-23,0933,2009-11-23,0933,65,893424.071,502854.73300000001
1300 MEMORIAL DR,,09009469,1,ZOA,TRESPASS WARNING,2009-11-23,2009-11-23,2118,2009-11-23,2118,16,893634.74199999997,505003.36800000002
5615 PAVIA ST,,09009500,1,ZOE,SUSPICIOUS INCIDENT,2009-11-25,2009-11-25,0028,2009-11-25,0028,54,894485.30200000003,503768.17499999999
5050 BRUNSON DR,,09009519,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2009-11-25,2009-11-25,1230,2009-11-25,1230,20,894420.18700000003,505665.27899999998
1241 THEO DICKINSON DR,,09009529,1,THC,THEFT FROM MOTOR VEHICLE,2009-11-25,2009-11-25,1705,2009-11-25,1705,81,892858.31700000004,503002.52299999999
1306 STANFORD DR,,09009578,1,FDD,FD SICK INJURED PERSON,2009-11-28,2009-11-28,1825,2009-11-28,1825,31,893821.40300000005,504487.02600000001
5202 UNIVERSITY DR,,09009588,1,VAC,VANDALISM TO PROPERTY,2009-11-29,2009-11-29,1155,2009-11-29,1155,27,894455.40899999999,504947.43699999998
1241 THEO DICKINSON DR,,09009629,2,FRE,FRAUD BY IDENTITY THEFT IMPERSONATION,2009-12-01,2009-11-30,1548,2009-11-30,1548,81,892858.31700000004,503002.52299999999
1241 THEO DICKINSON DR,,09009629,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2009-12-01,2009-11-30,1548,2009-11-30,1548,81,892858.31700000004,503002.52299999999
1241 THEO DICKINSON DR,,09009629,2,WEF,WEAPONS OTHER VIOLATION,2009-12-01,2009-11-30,1548,2009-11-30,1548,81,892858.31700000004,503002.52299999999
1241 THEO DICKINSON DR,,09009629,2,ZOA,TRESPASS WARNING,2009-12-01,2009-11-30,1548,2009-11-30,1548,81,892858.31700000004,503002.52299999999
1238 THEO DICKINSON DR,,09009670,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2009-12-02,2009-12-02,1117,2009-12-02,1117,64,893333.80900000001,503125.55
1330 MILLER DR,,09009735,1,THK,THEFT OTHER,2009-12-03,2009-12-03,1800,2009-12-03,1800,32,893531.48600000003,504366.55300000001
1300 MEMORIAL DR,,09009736,1,PRB,PROPERTY LOST,2009-12-03,2009-12-03,2201,2009-12-03,2201,16,893634.74199999997,505003.36800000002
1300 MEMORIAL DR,,09009840,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2009-12-07,2009-12-07,1600,2009-12-07,1600,16,893634.74199999997,505003.36800000002
1300 MEMORIAL DR,,09009839,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2009-12-07,2009-12-07,1600,2009-12-07,1600,16,893634.74199999997,505003.36800000002
1306 STANFORD DR,,09009871,1,FRL,FRAUD OTHER JURISDICTION,2009-12-08,2009-12-08,1330,2009-12-08,1330,31,893821.40300000005,504487.02600000001
1301 MEMORIAL DR,,09009889,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2009-12-09,2009-12-09,1056,2009-12-09,1056,7,893366.68200000003,505369.12400000001
5050 BRUNSON DR,,09009885,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2009-12-09,2009-12-09,0910,2009-12-09,0910,20,894420.18700000003,505665.27899999998
1300 MEMORIAL DR,,09009880,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2009-12-09,2009-12-09,0723,2009-12-09,0723,16,893634.74199999997,505003.36800000002
1300 THEO DICKINSON DR,,09009898,2,XOT,TRESPASSING,2009-12-09,2009-12-09,1214,2009-12-09,1214,90,893194.61100000003,502210.72700000001
1300 THEO DICKINSON DR,,09009898,1,ZOB,WARRANT ARREST,2009-12-09,2009-12-09,1214,2009-12-09,1214,90,893194.61100000003,502210.72700000001
1228 THEO DICKINSON DR,,09009942,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2009-12-10,2009-12-10,1407,2009-12-10,1407,63,893509.95700000005,503319.49900000001
5225 PONCE DE LEON BLVD,,09009923,1,PRC,PROPERTY DAMAGED,2009-12-10,2009-12-10,0345,2009-12-10,0345,53,894801.88399999996,503471.82400000002
1241 THEO DICKINSON DR,,09009946,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2009-12-10,2009-12-08,2030,2009-12-08,2030,81,892858.31700000004,503002.52299999999
1241 THEO DICKINSON DR,,09009960,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2009-12-10,2009-12-10,1900,2009-12-10,1900,81,892858.31700000004,503002.52299999999
1300 MEMORIAL DR,,09009962,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2009-12-10,2009-12-10,2115,2009-12-10,2115,16,893634.74199999997,505003.36800000002
1111 MEMORIAL DR,,09009976,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2009-12-11,2009-12-11,1016,2009-12-11,1016,18,894105.66599999997,505505.27299999999
1241 THEO DICKINSON DR,,09009971,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2009-12-11,2009-12-11,0907,2009-12-11,0907,81,892858.31700000004,503002.52299999999
1570 LIGURIA AV,,09009996,1,DCB,DISORDERLY DISTURBING PEACE DISRUPTING FUNCTION,2009-12-11,2009-12-11,2250,2009-12-11,2250,104,891512.72,501942.45299999998
1314 MILLER DR,,09010016,1,ZOA,TRESPASS WARNING,2009-12-12,2009-12-12,1803,2009-12-12,1803,33,893377.17200000002,504450.17200000002
1540 CORNICHE AV,,09010032,1,TVE,THEFT OF BICYCLE,2009-12-13,2009-12-13,0001,2009-12-13,0001,108,891547.33,502483.14199999999
1300 MEMORIAL DR,,09010031,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2009-12-13,2009-12-12,1500,2009-12-12,1500,16,893634.74199999997,505003.36800000002
1300 MEMORIAL DR,,09010044,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2009-12-14,2009-12-13,2350,2009-12-14,2350,16,893634.74199999997,505003.36800000002
1300 MEMORIAL DR,,09010045,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2009-12-14,2009-12-13,2200,2009-12-14,2200,16,893634.74199999997,505003.36800000002
1300 MEMORIAL DR,,09010086,1,ZOE,SUSPICIOUS INCIDENT,2009-12-14,2009-12-14,1910,2009-12-14,1910,16,893634.74199999997,505003.36800000002
1300 THEO DICKINSON DR,BLK,09010143,2,XOT,TRESPASSING,2009-12-16,2009-12-16,1135,2009-12-16,1135,90,893194.61100000003,502210.72700000001
1300 THEO DICKINSON DR,BLK,09010143,1,ZOB,WARRANT ARREST,2009-12-16,2009-12-16,1135,2009-12-16,1135,90,893194.61100000003,502210.72700000001
1300 MEMORIAL DR,,09010148,2,FRL,FRAUD OTHER JURISDICTION,2009-12-16,2009-12-16,0220,2009-12-16,0220,16,893634.74199999997,505003.36800000002
1300 MEMORIAL DR,,09010148,1,THK,THEFT OTHER,2009-12-16,2009-12-16,0220,2009-12-16,0220,16,893634.74199999997,505003.36800000002
1306 STANFORD DR,,09010170,2,PRA,PROPERTY FOUND IMPOUNDED,2009-12-17,2009-12-12,1426,2009-12-12,1426,31,893821.40300000005,504487.02600000001
1306 STANFORD DR,,09010170,1,THK,THEFT OTHER,2009-12-17,2009-12-12,1426,2009-12-12,1426,31,893821.40300000005,504487.02600000001
1306 STANFORD DR,,09010298,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2009-12-21,2009-12-16,1500,2009-12-16,1500,31,893821.40300000005,504487.02600000001
1241 THEO DICKINSON DR,,09010312,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2009-12-22,2009-12-22,1250,2009-12-22,1250,81,892858.31700000004,503002.52299999999
1241 THEO DICKINSON DR,,09010439,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2009-12-28,2009-12-28,1345,2009-12-28,1345,81,892858.31700000004,503002.52299999999
1312 MILLER DR,,09010438,1,FDA,FD STRUCTURE FIRE,2009-12-28,2009-12-28,1402,2009-12-28,1402,34,893200.60100000002,504423.66399999999
1527 ALBENGA AV,,10000265,1,THB,THEFT OF AUTO PART ACCESSORY,2010-01-12,2009-12-25,2130,2010-01-12,2130,110,891783.19900000002,502422.848
1111 MEMORIAL DR,,10000868,1,SCE,SIMPLE HARASSMENT,2010-02-01,2009-12-31,1000,2010-02-01,1000,18,894105.66599999997,505505.27299999999
1111 MEMORIAL DR,,10000868,1,SCE,SIMPLE HARASSMENT,2010-02-01,2009-12-31,1000,2010-02-01,1000,18,894105.66599999997,505505.27299999999
1300 MEMORIAL DR,,10000258,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2010-01-12,2010-01-12,1130,2010-01-12,1130,16,893634.74199999997,505003.36800000002
1231 THEO DICKINSON DR,,10000276,2,DIA,DISTURBANCE DOMESTIC,2010-01-12,2010-01-12,1907,2010-01-12,1907,820,892813.34900000005,503490.46600000001
1231 THEO DICKINSON DR,,10000276,1,ROD,ROBBERY STRONGARM,2010-01-12,2010-01-12,1907,2010-01-12,1907,820,892813.34900000005,503490.46600000001
1231 THEO DICKINSON DR,,10000276,2,ZOA,TRESPASS WARNING,2010-01-12,2010-01-12,1907,2010-01-12,1907,820,892813.34900000005,503490.46600000001
1241 THEO DICKINSON DR,,10000310,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2010-01-13,2010-01-13,1700,2010-01-13,1700,81,892858.31700000004,503002.52299999999
1241 THEO DICKINSON DR,,10000310,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2010-01-13,2010-01-13,1700,2010-01-13,1700,81,892858.31700000004,503002.52299999999
1231 THEO DICKINSON DR,PT 806,10000312,1,BUA,BURGLARY RESIDENTIAL,2010-01-13,2010-01-12,2230,2010-01-13,2230,71,893300.82700000005,503382.65600000002
1231 THEO DICKINSON DR,PT 806,10000312,2,THM,THEFT FROM BURGLARY,2010-01-13,2010-01-12,2230,2010-01-13,2230,71,893300.82700000005,503382.65600000002
1111 MEMORIAL DR,,10000314,1,THK,THEFT OTHER,2010-01-14,2010-01-08,0730,2010-01-14,0730,18,894105.66599999997,505505.27299999999
1111 MEMORIAL DR,,10000314,2,ZOA,TRESPASS WARNING,2010-01-14,2010-01-08,0730,2010-01-14,0730,18,894105.66599999997,505505.27299999999
5401 PONCE DE LEON BLVD,,10000337,1,FDD,FD SICK INJURED PERSON,2010-01-14,2010-01-14,1840,2010-01-14,1840,51,895056.26599999995,503786.853
1101 STANFORD DR,,10000339,1,ZOA,TRESPASS WARNING,2010-01-14,2010-01-14,1925,2010-01-14,1925,950,893980.46200000006,502555.98499999999
1203 WILLIAM E WALSH AV,,10000342,1,DIB,DISTURBANCE OTHER,2010-01-14,2010-01-14,2028,2010-01-14,2028,58,894141.21200000006,503428.23700000002
1203 WILLIAM E WALSH AV,,10000342,2,FDD,FD SICK INJURED PERSON,2010-01-14,2010-01-14,2028,2010-01-14,2028,58,894141.21200000006,503428.23700000002
1241 THEO DICKINSON DR,,10000366,2,FRL,FRAUD OTHER JURISDICTION,2010-01-15,2010-01-15,1430,2010-01-15,1430,81,892858.31700000004,503002.52299999999
1241 THEO DICKINSON DR,,10000366,1,THC,THEFT FROM MOTOR VEHICLE,2010-01-15,2010-01-15,1430,2010-01-15,1430,81,892858.31700000004,503002.52299999999
1241 THEO DICKINSON DR,,10000366,1,ZOA,TRESPASS WARNING,2010-01-15,2010-01-15,1430,2010-01-15,1430,81,892858.31700000004,503002.52299999999
1241 THEO DICKINSON DR,,10000366,2,ZOA,TRESPASS WARNING,2010-01-15,2010-01-15,1430,2010-01-15,1430,81,892858.31700000004,503002.52299999999
5030 BRUNSON DR,,10000364,1,THB,THEFT OF AUTO PART ACCESSORY,2010-01-15,2010-01-13,0835,2010-01-13,0835,19,894255.06599999999,505594.31900000002
1241 THEO DICKINSON DR,,10000407,1,THC,THEFT FROM MOTOR VEHICLE,2010-01-17,2010-01-17,0100,2010-01-17,0100,81,892858.31700000004,503002.52299999999
1252 MEMORIAL DR,,10000412,1,ZOD,INCIDENT REPORT,2010-01-17,2010-01-17,1959,2010-01-17,1959,17,893876.15800000005,505263.125
1527 ALBENGA AV,,10000450,1,FDD,FD SICK INJURED PERSON,2010-01-18,2010-01-17,2325,2010-01-17,2325,110,891783.19900000002,502422.848
5615 PAVIA ST,,10000471,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2010-01-19,2010-01-19,1109,2010-01-19,1109,54,894485.30200000003,503768.17499999999
5185 PONCE DE LEON BLVD,,10000483,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2010-01-19,2010-01-19,1601,2010-01-19,1601,605,895097.78700000001,504397.59700000001
1101 STANFORD DR,,10000454,2,PRA,PROPERTY FOUND IMPOUNDED,2010-01-19,2010-01-19,0212,2010-01-19,0212,129,895055.79700000002,504146.53700000001
1101 STANFORD DR,,10000454,1,ZOM,INTOXICATED PERSON,2010-01-19,2010-01-19,0212,2010-01-19,0212,129,895055.79700000002,504146.53700000001
1231 THEO DICKINSON DR,,10000455,2,FDD,FD SICK INJURED PERSON,2010-01-19,2010-01-18,2200,2010-01-19,2200,72,893156.39199999999,503434.00900000002
1231 THEO DICKINSON DR,,10000455,2,PRA,PROPERTY FOUND IMPOUNDED,2010-01-19,2010-01-18,2200,2010-01-19,2200,72,893156.39199999999,503434.00900000002
1231 THEO DICKINSON DR,,10000455,1,ZOM,INTOXICATED PERSON,2010-01-19,2010-01-18,2200,2010-01-19,2200,72,893156.39199999999,503434.00900000002
1231 THEO DICKINSON DR,,10000456,1,ZOM,INTOXICATED PERSON,2010-01-19,2010-01-19,0400,2010-01-19,0400,72,893156.39199999999,503434.00900000002
5250 UNIVERSITY DR,,10000473,1,PRB,PROPERTY LOST,2010-01-19,2010-01-19,0755,2010-01-19,0755,401,894555.84499999997,503905.266
1111 MEMORIAL DR,,10000481,1,ZOD,INCIDENT REPORT,2010-01-19,2010-01-19,0900,2010-01-19,0900,18,894105.66599999997,505505.27299999999
5183 PONCE DE LEON BLVD,,10000485,1,THC,THEFT FROM MOTOR VEHICLE,2010-01-19,2010-01-18,0001,2010-01-18,0001,49,895569.78700000001,504323.94
5183 PONCE DE LEON BLVD,,10000485,1,THC,THEFT FROM MOTOR VEHICLE,2010-01-19,2010-01-18,0001,2010-01-18,0001,49,895569.78700000001,504323.94
1575 LIGURIA AV,105A,10000488,1,ZOE,SUSPICIOUS INCIDENT,2010-01-19,2010-01-19,0900,2010-01-19,0900,105,891500.13199999998,502206.99300000002
1241 THEO DICKINSON DR,,10000489,1,FDD,FD SICK INJURED PERSON,2010-01-19,2010-01-19,1915,2010-01-19,1915,81,892858.31700000004,503002.52299999999
1245 DAUER DR,,10000494,1,THK,THEFT OTHER,2010-01-19,2010-01-19,2310,2010-01-19,2310,65,893424.071,502854.73300000001
1245 DAUER DR,,10000494,,THK,THEFT OTHER,2010-01-19,2010-01-19,2310,2010-01-19,2310,65,893424.071,502854.73300000001
1245 DAUER DR,,10000494,1,THK,THEFT OTHER,2010-01-19,2010-01-19,2310,2010-01-19,2310,65,893424.071,502854.73300000001
5185 PONCE DE LEON BLVD,P503,10000497,2,DIB,DISTURBANCE OTHER,2010-01-20,2010-01-20,0100,2010-01-20,0100,128,895168.85600000003,504274.32299999997
5185 PONCE DE LEON BLVD,P503,10000497,1,VAA,VANDALISM TO STRUCTURE,2010-01-20,2010-01-20,0100,2010-01-20,0100,128,895168.85600000003,504274.32299999997
5185 PONCE DE LEON BLVD,P503,10000497,1,ZOA,TRESPASS WARNING,2010-01-20,2010-01-20,0100,2010-01-20,0100,128,895168.85600000003,504274.32299999997
5513 GEORGE E MERRICK ST,,10000486,1,FDD,FD SICK INJURED PERSON,2010-01-20,2010-01-19,1715,2010-01-19,1715,52,894509.60100000002,504011.56800000003
5600 GEORGE E MERRICK ST,21D,10000514,1,ZOA,TRESPASS WARNING,2010-01-20,2010-01-20,1430,2010-01-20,1430,55,894213.16599999997,503867.28399999999
1241 THEO DICKINSON DR,,10000544,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2010-01-21,2010-01-21,1515,2010-01-21,1515,81,892858.31700000004,503002.52299999999
5665 PONCE DE LEON BLVD,,10000534,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2010-01-21,2010-01-21,0925,2010-01-21,0925,122,892871.05299999996,501865.95600000001
1241 THEO DICKINSON DR,,10000544,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2010-01-21,2010-01-21,1515,2010-01-21,1515,81,892858.31700000004,503002.52299999999
1231 THEO DICKINSON DR,,10000531,1,DIB,DISTURBANCE OTHER,2010-01-21,2010-01-21,0329,2010-01-21,0329,72,893156.39199999999,503434.00900000002
5183 PONCE DE LEON BLVD,,10000537,1,THC,THEFT FROM MOTOR VEHICLE,2010-01-21,2010-01-20,2230,2010-01-21,2230,49,895569.78700000001,504323.94
5183 PONCE DE LEON BLVD,,10000537,1,THC,THEFT FROM MOTOR VEHICLE,2010-01-21,2010-01-20,2230,2010-01-21,2230,49,895569.78700000001,504323.94
1231 THEO DICKINSON DR,,10000559,1,ZOM,INTOXICATED PERSON,2010-01-22,2010-01-22,0100,2010-01-22,0100,72,893156.39199999999,503434.00900000002
5850 SAN AMARO DR,103D,10000570,1,PRB,PROPERTY LOST,2010-01-22,2010-01-22,1150,2010-01-22,1150,111,892024.495,502487.71799999999
5850 SAN AMARO DR,103D,10000570,1,PRB,PROPERTY LOST,2010-01-22,2010-01-22,1150,2010-01-22,1150,111,892024.495,502487.71799999999
